Species,PlantedStand,Block,Canopy,Understory,OriginStand,SdlgNo,TagColor,UniqueID,Date1,Date2,Date3,Date4,Date5,Height1,Height2,Height3,HeightDate4,HeightDate5,Season1,Season2,Season3,Season4,Season5,StatusDate1,StatusDate2,StatusDate3,StatusDate4,StatusDate5,Year1,Year2,Year3,Year4,Year5,Initial Height,RtCrnHeightDate5,comments,CompAmt,CompAmt
TSME,1650,HIGH2,CompAbsent,CompPresent,1197,477,RD,TSME1197-477,8/24/11,9/28/11,7/30/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,1.4,,,CompAbsentCompPresent,2
TSME,1650,HIGH5,CompPresent,CompAbsent,1460,283,YL,TSME1460-283,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,1.4,,,CompPresentCompAbsent,3
TSME,1650,HIGH1,CompAbsent,CompPresent,1460,377,YL,TSME1460-377,9/2/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,1.4,,,CompAbsentCompPresent,2
TSME,1650,HIGH1,CompPresent,CompPresent,1460,382,YL,TSME1460-382,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,1.4,,,CompPresentCompPresent,4
TSME,1650,HIGH2,CompAbsent,CompPresent,1460,420,YL,TSME1460-420,8/24/11,9/28/11,7/30/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,1.4,,,CompAbsentCompPresent,2
TSME,1650,HIGH4,CompAbsent,CompPresent,1460,594,YL,TSME1460-594,9/1/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,1.4,,,CompAbsentCompPresent,2
TSME,1650,HIGH3,CompAbsent,CompPresent,1603,24,BL,TSME1603-24,9/1/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,1.4,,,CompAbsentCompPresent,2
TSME,1650,HIGH3,CompPresent,CompPresent,1603,50,BL,TSME1603-50,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,1.4,,,CompPresentCompPresent,4
TSME,1650,HIGH3,CompPresent,CompPresent,1603,162,BL,TSME1603-162,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,1.4,,,CompPresentCompPresent,4
TSME,1650,HIGH1,CompPresent,CompAbsent,1603,248,BL,TSME1603-248,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,1.4,,,CompPresentCompAbsent,3
TSME,1650,HIGH4,CompPresent,CompPresent,1197,405,RD,TSME1197-405,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,1.5,,,CompPresentCompPresent,4
TSME,1650,HIGH5,CompAbsent,CompAbsent,1197,433,RD,TSME1197-433,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,1.5,,,CompAbsentCompAbsent,1
TSME,1650,HIGH4,CompPresent,CompPresent,1197,439,RD,TSME1197-439,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,1.5,,,CompPresentCompPresent,4
TSME,1650,HIGH4,CompPresent,CompAbsent,1197,448,RD,TSME1197-448,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,1.5,,,CompPresentCompAbsent,3
TSME,1650,HIGH2,CompPresent,CompPresent,1197,455,RD,TSME1197-455,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,1.5,,,CompPresentCompPresent,4
TSME,1650,HIGH1,CompPresent,CompAbsent,1197,465,RD,TSME1197-465,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,1.5,,,CompPresentCompAbsent,3
TSME,1650,HIGH2,CompAbsent,CompPresent,1197,489,RD,TSME1197-489,8/24/11,9/28/11,7/30/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,1.5,,,CompAbsentCompPresent,2
TSME,1650,HIGH3,CompPresent,CompPresent,1197,529,RD,TSME1197-529,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,1.5,,,CompPresentCompPresent,4
TSME,1650,HIGH1,CompAbsent,CompAbsent,1460,32,YL,TSME1460-32,9/1/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,1.5,,,CompAbsentCompAbsent,1
TSME,1650,HIGH1,CompAbsent,CompAbsent,1460,470,YL,TSME1460-470,9/1/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,1.5,,,CompAbsentCompAbsent,1
TSME,1650,HIGH4,CompPresent,CompPresent,1460,552,YL,TSME1460-552,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,1.5,,,CompPresentCompPresent,4
TSME,1650,HIGH3,CompPresent,CompPresent,1460,588,YL,TSME1460-588,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,1.5,,,CompPresentCompPresent,4
TSME,1650,HIGH2,CompAbsent,CompPresent,1603,14,BL,TSME1603-14,8/24/11,9/28/11,7/30/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,1.5,,,CompAbsentCompPresent,2
TSME,1650,HIGH3,CompPresent,CompPresent,1603,36,BL,TSME1603-36,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,1.5,,,CompPresentCompPresent,4
TSME,1650,HIGH4,CompPresent,CompPresent,1603,73,BL,TSME1603-73,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,1.5,,,CompPresentCompPresent,4
TSME,1650,HIGH5,CompPresent,CompPresent,1603,156,BL,TSME1603-156,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,1.5,,,CompPresentCompPresent,4
TSME,1650,HIGH1,CompPresent,CompAbsent,1603,161,BL,TSME1603-161,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,1.5,,,CompPresentCompAbsent,3
TSME,1650,HIGH5,CompPresent,CompPresent,1603,367,BL,TSME1603-367,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,1.5,,,CompPresentCompPresent,4
TSME,1650,HIGH3,CompAbsent,CompPresent,1197,34,RD,TSME1197-34,9/1/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,1.6,,,CompAbsentCompPresent,2
TSME,1650,HIGH5,CompPresent,CompPresent,1197,85,RD,TSME1197-85,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,1.6,,,CompPresentCompPresent,4
TSME,1650,HIGH4,CompAbsent,CompPresent,1197,404,RD,TSME1197-404,9/1/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,1.6,,,CompAbsentCompPresent,2
TSME,1650,HIGH5,CompAbsent,CompPresent,1197,416,RD,TSME1197-416,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,1.6,,,CompAbsentCompPresent,2
TSME,1650,HIGH5,CompAbsent,CompAbsent,1197,440,RD,TSME1197-440,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,1.6,,,CompAbsentCompAbsent,1
TSME,1650,HIGH1,CompPresent,CompAbsent,1197,531,RD,TSME1197-531,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,1.6,,,CompPresentCompAbsent,3
TSME,1650,HIGH1,CompPresent,CompPresent,1197,538,RD,TSME1197-538,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,1.6,,,CompPresentCompPresent,4
TSME,1650,HIGH5,CompAbsent,CompAbsent,1460,362,YL,TSME1460-362,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,1.6,,,CompAbsentCompAbsent,1
TSME,1650,HIGH4,CompPresent,CompAbsent,1460,417,YL,TSME1460-417,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,1.6,,,CompPresentCompAbsent,3
TSME,1650,HIGH1,CompAbsent,CompPresent,1460,480,YL,TSME1460-480,8/24/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,1.6,,,CompAbsentCompPresent,2
TSME,1650,HIGH1,CompAbsent,CompAbsent,1603,53,BL,TSME1603-53,9/1/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,1.6,,,CompAbsentCompAbsent,1
TSME,1650,HIGH5,CompAbsent,CompAbsent,1603,202,BL,TSME1603-202,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,1.6,,,CompAbsentCompAbsent,1
TSME,1650,HIGH1,CompAbsent,CompPresent,1197,51,RD,TSME1197-51,8/24/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,1.7,,,CompAbsentCompPresent,2
TSME,1650,HIGH5,CompPresent,CompPresent,1197,411,RD,TSME1197-411,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,1.7,,,CompPresentCompPresent,4
TSME,1650,HIGH1,CompAbsent,CompPresent,1197,421,RD,TSME1197-421,8/24/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,1.7,,,CompAbsentCompPresent,2
TSME,1650,HIGH2,CompAbsent,CompPresent,1197,523,RD,TSME1197-523,8/24/11,9/28/11,7/30/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,1.7,,,CompAbsentCompPresent,2
TSME,1650,HIGH2,CompAbsent,CompPresent,1460,317,YL,TSME1460-317,8/24/11,9/28/11,7/30/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,1.7,,,CompAbsentCompPresent,2
TSME,1650,HIGH4,CompAbsent,CompAbsent,1460,349,YL,TSME1460-349,9/1/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,1.7,,,CompAbsentCompAbsent,1
TSME,1650,HIGH5,CompPresent,CompAbsent,1460,454,YL,TSME1460-454,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,1.7,,,CompPresentCompAbsent,3
TSME,1650,HIGH3,CompAbsent,CompAbsent,1603,12,BL,TSME1603-12,9/1/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,1.7,,,CompAbsentCompAbsent,1
TSME,1650,HIGH1,CompAbsent,CompPresent,1603,32,BL,TSME1603-32,8/24/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,1.7,,,CompAbsentCompPresent,2
TSME,1650,HIGH3,CompPresent,CompAbsent,1603,47,BL,TSME1603-47,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,1.7,,,CompPresentCompAbsent,3
TSME,1650,HIGH5,CompPresent,CompPresent,1603,65,BL,TSME1603-65,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,1.7,,,CompPresentCompPresent,4
TSME,1650,HIGH5,CompPresent,CompPresent,1603,324,BL,TSME1603-324,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,1.7,,,CompPresentCompPresent,4
TSME,1650,HIGH1,CompAbsent,CompAbsent,1603,572,BL,TSME1603-572,9/1/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,1.7,,,CompAbsentCompAbsent,1
TSME,1650,HIGH3,CompAbsent,CompPresent,1197,64,RD,TSME1197-64,9/1/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,1.8,,,CompAbsentCompPresent,2
TSME,1650,HIGH5,CompAbsent,CompPresent,1197,394,RD,TSME1197-394,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,1.8,,,CompAbsentCompPresent,2
TSME,1650,HIGH5,CompPresent,CompAbsent,1197,418,RD,TSME1197-418,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,1.8,,,CompPresentCompAbsent,3
TSME,1650,HIGH3,CompPresent,CompAbsent,1197,528,RD,TSME1197-528,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,1.8,,,CompPresentCompAbsent,3
TSME,1650,HIGH4,CompAbsent,CompPresent,1460,447,YL,TSME1460-447,9/1/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,1.8,,,CompAbsentCompPresent,2
TSME,1650,HIGH4,CompAbsent,CompAbsent,1460,511,YL,TSME1460-511,9/1/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,1.8,,,CompAbsentCompAbsent,1
TSME,1650,HIGH2,CompAbsent,CompPresent,1603,100,BL,TSME1603-100,8/24/11,9/28/11,7/30/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,1.8,,,CompAbsentCompPresent,2
TSME,1650,HIGH5,CompAbsent,CompPresent,1603,246,BL,TSME1603-246,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,1.8,,,CompAbsentCompPresent,2
TSME,1650,HIGH5,CompAbsent,CompAbsent,1603,346,BL,TSME1603-346,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,1.8,,,CompAbsentCompAbsent,1
TSME,1650,HIGH1,CompPresent,CompPresent,1603,360,BL,TSME1603-360,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,1.8,,,CompPresentCompPresent,4
TSME,1650,HIGH3,CompAbsent,CompPresent,1197,424,RD,TSME1197-424,9/1/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,1.9,,,CompAbsentCompPresent,2
TSME,1650,HIGH4,CompPresent,CompPresent,1460,393,YL,TSME1460-393,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,1.9,,,CompPresentCompPresent,4
TSME,1650,HIGH4,CompAbsent,CompAbsent,1460,408,YL,TSME1460-408,9/1/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,1.9,,,CompAbsentCompAbsent,1
TSME,1650,HIGH3,CompAbsent,CompAbsent,1460,483,YL,TSME1460-483,9/1/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,1.9,,,CompAbsentCompAbsent,1
TSME,1650,HIGH1,CompPresent,CompPresent,1460,580,YL,TSME1460-580,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,1.9,,,CompPresentCompPresent,4
TSME,1650,HIGH4,CompPresent,CompAbsent,1603,75,BL,TSME1603-75,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,1.9,,,CompPresentCompAbsent,3
TSME,1650,HIGH4,CompAbsent,CompAbsent,1603,368,BL,TSME1603-368,9/1/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,1.9,,,CompAbsentCompAbsent,1
TSME,1650,HIGH4,CompPresent,CompAbsent,1197,400,RD,TSME1197-400,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,2,,,CompPresentCompAbsent,3
TSME,1650,HIGH3,CompAbsent,CompPresent,1197,415,RD,TSME1197-415,9/1/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,2,,,CompAbsentCompPresent,2
TSME,1650,HIGH4,CompAbsent,CompAbsent,1197,546,RD,TSME1197-546,9/1/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,2,,,CompAbsentCompAbsent,1
TSME,1650,HIGH3,CompAbsent,CompPresent,1460,264,YL,TSME1460-264,9/1/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,2,,,CompAbsentCompPresent,2
TSME,1650,HIGH3,CompPresent,CompPresent,1460,285,YL,TSME1460-285,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,2,,,CompPresentCompPresent,4
TSME,1650,HIGH4,CompPresent,CompAbsent,1460,407,YL,TSME1460-407,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,2,,,CompPresentCompAbsent,3
TSME,1650,HIGH5,CompAbsent,CompPresent,1460,412,YL,TSME1460-412,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,2,,,CompAbsentCompPresent,2
TSME,1650,HIGH5,CompPresent,CompPresent,1460,431,YL,TSME1460-431,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,2,,,CompPresentCompPresent,4
TSME,1650,HIGH3,CompAbsent,CompPresent,1603,27,BL,TSME1603-27,9/1/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,2,,,CompAbsentCompPresent,2
TSME,1650,HIGH3,CompAbsent,CompAbsent,1603,34,BL,TSME1603-34,9/1/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,2,,,CompAbsentCompAbsent,1
TSME,1650,HIGH4,CompPresent,CompAbsent,1603,78,,TSME1603-78,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,2,,,CompPresentCompAbsent,3
TSME,1650,HIGH1,CompPresent,CompPresent,1603,98,BL,TSME1603-98,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,2,,,CompPresentCompPresent,4
TSME,1650,HIGH5,CompPresent,CompPresent,1603,163,BL,TSME1603-163,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,2,,,CompPresentCompPresent,4
TSME,1650,HIGH5,CompAbsent,CompAbsent,1603,164,BL,TSME1603-164,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,2,,,CompAbsentCompAbsent,1
TSME,1650,HIGH4,CompPresent,CompAbsent,1603,458,BL,TSME1603-458,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,2,,,CompPresentCompAbsent,3
TSME,1650,HIGH2,CompAbsent,CompAbsent,1197,91,RD,TSME1197-91,8/24/11,9/28/11,7/30/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,2.1,,,CompAbsentCompAbsent,1
TSME,1650,HIGH5,CompAbsent,CompAbsent,1197,434,RD,TSME1197-434,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,2.1,,,CompAbsentCompAbsent,1
TSME,1650,HIGH3,CompPresent,CompPresent,1197,474,RD,TSME1197-474,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,2.1,,,CompPresentCompPresent,4
TSME,1650,HIGH1,CompPresent,CompPresent,1197,482,RD,TSME1197-482,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,2.1,,,CompPresentCompPresent,4
TSME,1650,HIGH2,CompAbsent,CompAbsent,1197,521,RD,TSME1197-521,8/24/11,9/28/11,7/30/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,2.1,,,CompAbsentCompAbsent,1
TSME,1650,HIGH4,CompPresent,CompPresent,1460,443,YL,TSME1460-443,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,2.1,,,CompPresentCompPresent,4
TSME,1650,HIGH3,CompPresent,CompPresent,1460,449,YL,TSME1460-449,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,2.1,,,CompPresentCompPresent,4
TSME,1650,HIGH3,CompAbsent,CompPresent,1460,462,YL,TSME1460-462,9/1/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,2.1,,,CompAbsentCompPresent,2
TSME,1650,HIGH1,CompAbsent,CompPresent,1460,472,YL,TSME1460-472,8/24/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,2.1,,,CompAbsentCompPresent,2
TSME,1650,HIGH1,CompAbsent,CompPresent,1460,557,YL,TSME1460-557,8/24/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,2.1,,,CompAbsentCompPresent,2
TSME,1650,HIGH4,CompPresent,CompAbsent,1603,9,BL,TSME1603-9,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,0,0,0,0,0,2011,2011,2012,2012,2013,2.1,,,CompPresentCompAbsent,3
TSME,1650,HIGH5,CompAbsent,CompAbsent,1197,403,RD,TSME1197-403,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,2.2,,,CompAbsentCompAbsent,1
TSME,1650,HIGH2,CompAbsent,CompPresent,1197,428,RD,TSME1197-428,8/24/11,9/28/11,7/30/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,2.2,,,CompAbsentCompPresent,2
TSME,1650,HIGH5,CompAbsent,CompAbsent,1460,394,YL,TSME1460-394,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,2.2,,,CompAbsentCompAbsent,1
TSME,1650,HIGH5,CompPresent,CompPresent,1460,395,YL,TSME1460-395,8/16/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,2.2,,,CompPresentCompPresent,4
TSME,1650,HIGH1,CompAbsent,CompPresent,1603,43,BL,TSME1603-43,8/24/11,9/28/11,8/1/12,9/12/12,8/7/13,,,,,,Beg,End,Beg,End,End,1,0,0,0,0,2011,2011,2012,2012,2013,2.2,,,CompAbsentCompPresent,2
